0.205	6.98661	14.6026	4.68425
0.206	7.06313	14.7514	4.77474
0.207	7.14037	14.9011	4.86718
0.208	7.21835	15.0519	4.9616
0.209	7.29705	15.2036	5.05803
0.21	7.37648	15.3563	5.15652
0.211	7.45664	15.5099	5.25709
0.212	7.53754	15.6645	5.35979
0.213	7.61918	15.8199	5.46466
0.214	7.70156	15.9762	5.57173
0.215	7.78468	16.1334	5.68104
0.216	7.86853	16.2914	5.79263
0.217	7.95313	16.4503	5.90654
0.218	8.03848	16.6099	6.02281
0.219	8.12456	16.7704	6.14147
0.22	8.21139	16.9316	6.26257
0.221	8.29897	17.0935	6.38615
0.222	8.38728	17.2561	6.51224
0.223	8.47634	17.4194	6.64089
0.224	8.56615	17.5834	6.77214
0.225	8.65669	17.7479	6.90603
0.226	8.74797	17.9131	7.0426
0.227	8.83999	18.0788	7.18189
0.228	8.93274	18.245	7.32394
0.229	9.02623	18.4117	7.4688
0.23	9.12045	18.5788	7.6165
0.231	9.2154	18.7463	7.76708
0.232	9.31107	18.9142	7.9206
0.233	9.40746	19.0824	8.07708
0.234	9.50457	19.2508	8.23657
0.235	9.60238	19.4195	8.3991
0.236	9.70091	19.5884	8.56473
0.237	9.80013	19.7574	8.73349
0.238	9.90005	19.9265	8.90542
0.239	10.0007	20.0956	9.08055
0.24	10.1019	20.2647	9.25894
0.241	10.2039	20.4337	9.44061
0.242	10.3065	20.6026	9.62561
0.243	10.4098	20.7713	9.81397
0.244	10.5138	20.9397	10.0057
0.245	10.6183	21.1077	10.2009
0.246	10.7236	21.2754	10.3996
0.247	10.8294	21.4426	10.6018
0.248	10.9358	21.6093	10.8075
0.249	11.0428	21.7754	11.0168
0.25	11.1505	21.9408	11.2297
0.251	11.2586	22.1055	11.4462
0.252	11.3674	22.2693	11.6664
0.253	11.4767	22.4323	11.8903
0.254	11.5865	22.5942	12.1179
0.255	11.6968	22.7551	12.3492
0.256	11.8077	22.9148	12.5843
0.257	11.919	23.0733	12.8233
0.258	12.0307	23.2304	13.066
0.259	12.143	23.3861	13.3125
0.26	12.2556	23.5403	13.5629
0.261	12.3686	23.6929	13.8172
0.262	12.4821	23.8437	14.0753
0.263	12.5959	23.9928	14.3374
0.264	12.71	24.1399	14.6033
0.265	12.8245	24.285	14.8731
0.266	12.9392	24.428	15.1469
0.267	13.0542	24.5687	15.4245
0.268	13.1695	24.7071	15.7061
0.269	13.285	24.8431	15.9915
0.27	13.4006	24.9765	16.2808
0.271	13.5165	25.1072	16.5741
0.272	13.6324	25.2351	16.8712
0.273	13.7485	25.3601	17.1721
0.274	13.8647	25.4821	17.4769
0.275	13.9809	25.6009	17.7855
0.276	14.0971	25.7165	18.0979
0.277	14.2132	25.8286	18.414
0.278	14.3294	25.9373	18.7339
0.279	14.4454	26.0423	19.0574
0.28	14.5613	26.1435	19.3846
0.281	14.677	26.2408	19.7154
0.282	14.7925	26.3341	20.0497
0.283	14.9078	26.4233	20.3875
0.284	15.0228	26.5082	20.7288
0.285	15.1375	26.5887	21.0734
0.286	15.2519	26.6647	21.4213
0.287	15.3658	26.736	21.7725
0.288	15.4792	26.8026	22.1268
0.289	15.5922	26.8642	22.4842
0.29	15.7047	26.9208	22.8446
0.291	15.8165	26.9723	23.2079
0.292	15.9278	27.0184	23.574
0.293	16.0383	27.0592	23.9429
0.294	16.1482	27.0944	24.3143
0.295	16.2572	27.124	24.6882
0.296	16.3655	27.1478	25.0645
0.297	16.4729	27.1657	25.4431
0.298	16.5793	27.1777	25.8238
0.299	16.6848	27.1835	26.2065
0.3	16.7893	27.1831	26.591
0.301	16.8927	27.1764	26.9774
0.302	16.9949	27.1633	27.3653
0.303	17.096	27.1436	27.7546
0.304	17.1959	27.1173	28.1453
0.305	17.2944	27.0844	28.5371
0.306	17.3917	27.0446	28.9299
0.307	17.4875	26.9979	29.3234
0.308	17.5818	26.9443	29.7177
0.309	17.6747	26.8836	30.1124
0.31	17.766	26.8158	30.5073
0.311	17.8557	26.7408	30.9024
0.312	17.9437	26.6586	31.2974
0.313	18.03	26.5692	31.6921
0.314	18.1145	26.4724	32.0864
0.315	18.1971	26.3682	32.48
0.316	18.2779	26.2566	32.8727
0.317	18.3567	26.1375	33.2644
0.318	18.4335	26.011	33.6549
0.319	18.5082	25.877	34.0438
0.32	18.5808	25.7355	34.4311
0.321	18.6513	25.5866	34.8165
0.322	18.7195	25.4301	35.1998
0.323	18.7855	25.2661	35.5808
0.324	18.8491	25.0947	35.9592
0.325	18.9104	24.9159	36.3349
0.326	18.9692	24.7297	36.7077
0.327	19.0256	24.5361	37.0773
0.328	19.0794	24.3352	37.4435
0.329	19.1307	24.1271	37.8061
0.33	19.1793	23.9118	38.1649
0.331	19.2253	23.6894	38.5197
0.332	19.2686	23.46	38.8703
0.333	19.3091	23.2236	39.2164
0.334	19.3468	22.9804	39.5579
0.335	19.3818	22.7305	39.8946
0.336	19.4138	22.4739	40.2262
0.337	19.4429	22.2108	40.5526
0.338	19.4692	21.9414	40.8736
0.339	19.4924	21.6657	41.1889
0.34	19.5126	21.384	41.4985
0.341	19.5298	21.0962	41.802
0.342	19.5439	20.8027	42.0995
0.343	19.555	20.5036	42.3906
0.344	19.5629	20.1989	42.6752
0.345	19.5677	19.889	42.9532
0.346	19.5693	19.574	43.2245
0.347	19.5678	19.2541	43.4888
0.348	19.563	18.9294	43.746
0.349	19.5551	18.6002	43.996
0.35	19.5439	18.2667	44.2388
0.351	19.5295	17.929	44.4741
0.352	19.5119	17.5874	44.7018
0.353	19.4911	17.2421	44.922
0.354	19.4669	16.8934	45.1343
0.355	19.4396	16.5413	45.3389
0.356	19.409	16.1862	45.5356
0.357	19.3751	15.8283	45.7244
0.358	19.338	15.4678	45.9051
0.359	19.2977	15.105	46.0778
0.36	19.2542	14.74	46.2423
0.361	19.2074	14.3731	46.3987
0.362	19.1575	14.0045	46.547
0.363	19.1044	13.6345	46.6871
0.364	19.0481	13.2633	46.819
0.365	18.9887	12.8911	46.9427
0.366	18.9262	12.5182	47.0582
0.367	18.8606	12.1448	47.1655
0.368	18.7919	11.7711	47.2648
0.369	18.7202	11.3973	47.3559
0.37	18.6454	11.0237	47.4389
0.371	18.5677	10.6504	47.514
0.372	18.4871	10.2778	47.581
0.373	18.4036	9.90594	47.6402
0.374	18.3172	9.53513	47.6916
0.375	18.2279	9.16555	47.7352
0.376	18.1359	8.7974	47.7712
0.377	18.0412	8.43088	47.7996
0.378	17.9437	8.06619	47.8205
0.379	17.8436	7.7035	47.834
0.38	17.7409	7.34302	47.8403
0.381	17.6357	6.98491	47.8395
0.382	17.5279	6.62934	47.8316
0.383	17.4177	6.27649	47.8168
0.384	17.3051	5.92651	47.7952
0.385	17.1902	5.57957	47.7671
0.386	17.0729	5.2358	47.7324
0.387	16.9535	4.89536	47.6913
0.388	16.8318	4.55839	47.644
0.389	16.708	4.225	47.5907
0.39	16.5822	3.89533	47.5315
0.391	16.4543	3.5695	47.4664
0.392	16.3245	3.24762	47.3958
0.393	16.1928	2.92979	47.3198
0.394	16.0592	2.61611	47.2384
0.395	15.9239	2.30668	47.1519
0.396	15.7869	2.00158	47.0604
0.397	15.6482	1.70089	46.9642
0.398	15.508	1.40469	46.8632
0.399	15.3662	1.11304	46.7578
0.4	15.2229	0.826005	46.6481
